haul_no,common_name,sci_name,species_group,maturity,area
43,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
43,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
43,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
43,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
43,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
43,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
43,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
43,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
43,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
43,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
43,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
43,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
43,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
43,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
43,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
43,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
43,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
43,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
43,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
43,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
43,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
44,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
44,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
44,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
44,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
44,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
44,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
44,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
44,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
44,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
44,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
44,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
44,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
44,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
44,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
44,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
44,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
44,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
44,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
44,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
44,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
44,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
44,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
44,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
44,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
44,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
44,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
44,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
44,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
44,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
44,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
44,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
44,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
44,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
44,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
44,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
44,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
44,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
44,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
44,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
44,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
44,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
44,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
44,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
50,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
50,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
50,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
50,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
50,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
50,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
50,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
50,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
50,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
50,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
50,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
50,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
50,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
50,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
50,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
50,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
50,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
50,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
50,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
50,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
50,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
50,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
50,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
50,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
50,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
50,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
50,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
50,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
50,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
50,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
50,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
50,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
50,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
50,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
50,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
50,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
50,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
50,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
50,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
50,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
50,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
50,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
50,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
51,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
51,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
51,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
51,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
51,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
51,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
51,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
51,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
51,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
51,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
51,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
51,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
51,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
51,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
51,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
51,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
51,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
51,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
51,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
51,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
51,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
51,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
51,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
51,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
51,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
51,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
51,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
51,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
51,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
51,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
51,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
51,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
51,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
51,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
51,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
51,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
51,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
51,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
51,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
51,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
51,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
51,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
51,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
52,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
52,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
52,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
52,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
52,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
52,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
52,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
52,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
52,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
52,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
52,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
52,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
52,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
52,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
52,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
52,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
52,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
52,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
52,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
52,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
52,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
52,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
52,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
52,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
52,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
52,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
52,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
52,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
52,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
52,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
52,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
52,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
52,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
52,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
52,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
52,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
52,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
52,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
52,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
52,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
52,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
52,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
52,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
53,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
53,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
53,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
53,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
53,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
53,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
53,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
53,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
53,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
53,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
53,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
53,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
53,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
53,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
53,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
53,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
53,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
53,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
53,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
53,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
53,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
53,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
53,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
53,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
53,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
53,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
53,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
53,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
53,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
53,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
53,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
53,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
53,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
53,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
53,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
53,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
53,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
53,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
53,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
53,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
53,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
53,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
53,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
54,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
54,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
54,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
54,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
54,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
54,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
54,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
54,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
54,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
54,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
54,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
54,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
54,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
54,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
54,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
54,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
54,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
54,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
54,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
54,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
54,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
54,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
54,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
54,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
54,REDBANDED ROCKFISH,Sebastes babcocki,Rockfish,Y,Gulf of the Farallones
54,"ROCKFISH, OTHER",Sebastes spp.,Rockfish,Y,Gulf of the Farallones
54,"ROCKFISH, TOTAL YOY",Sebastes spp.,Rockfish,T,Gulf of the Farallones
54,ROSY ROCKFISH GROUP,Sebastomus spp.,Rockfish,Y,Gulf of the Farallones
54,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,A,Gulf of the Farallones
54,SHARPCHIN ROCKFISH,Sebastes zacentrus,Rockfish,Y,Gulf of the Farallones
54,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,A,Gulf of the Farallones
54,SHORTBELLY ROCKFISH,Sebastes jordani,Rockfish,Y,Gulf of the Farallones
54,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,A,Gulf of the Farallones
54,SPECKLED ROCKFISH,Sebastes ovalis,Rockfish,Y,Gulf of the Farallones
54,SPLITNOSE ROCKFISH,Sebastes diploproa,Rockfish,Y,Gulf of the Farallones
54,SQUARESPOT ROCKFISH,Sebastes hopkinsi,Rockfish,Y,Gulf of the Farallones
54,STRIPETAIL ROCKFISH,Sebastes saxicola,Rockfish,Y,Gulf of the Farallones
54,TREEFISH,Sebastes serriceps,Rockfish,Y,Gulf of the Farallones
54,VERMILION ROCKFISH,Sebastes miniatus,Rockfish,Y,Gulf of the Farallones
54,WIDOW ROCKFISH,Sebastes entomelas,Rockfish,Y,Gulf of the Farallones
54,YELLOWEYE ROCKFISH,Sebastes ruberrimus,Rockfish,Y,Gulf of the Farallones
54,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,A,Gulf of the Farallones
54,YELLOWTAIL ROCKFISH,Sebastes flavidus,Rockfish,Y,Gulf of the Farallones
55,AURORA ROCKFISH,Sebastes aurora,Rockfish,Y,Gulf of the Farallones
55,BANK ROCKFISH,Sebastes rufus,Rockfish,Y,Gulf of the Farallones
55,BLACK ROCKFISH,Sebastes melanops,Rockfish,Y,Gulf of the Farallones
55,BLACK-YELLOWTAIL ROCKFISH GROUP,Sebastes spp. mel-flav complex,Rockfish,Y,Gulf of the Farallones
55,BLACKGILL ROCKFISH,Sebastes melanostomus,Rockfish,Y,Gulf of the Farallones
55,BLUE ROCKFISH,Sebastes mystinus,Rockfish,Y,Gulf of the Farallones
55,BOCACCIO,Sebastes paucispinis,Rockfish,Y,Gulf of the Farallones
55,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,A,Gulf of the Farallones
55,BROWN ROCKFISH,Sebastes auriculatus,Rockfish,Y,Gulf of the Farallones
55,CALICO ROCKFISH,Sebastes dallii,Rockfish,Y,Gulf of the Farallones
55,CANARY ROCKFISH,Sebastes pinniger,Rockfish,Y,Gulf of the Farallones
55,CHILIPEPPER,Sebastes goodei,Rockfish,A,Gulf of the Farallones
55,CHILIPEPPER,Sebastes goodei,Rockfish,Y,Gulf of the Farallones
55,COPPER ROCKFISH GROUP,Pteropodus spp.,Rockfish,Y,Gulf of the Farallones
55,COWCOD,Sebastes levis,Rockfish,Y,Gulf of the Farallones
55,DARKBLOTCHED ROCKFISH,Sebastes crameri,Rockfish,Y,Gulf of the Farallones
55,GRASS ROCKFISH,Sebastes rastrelliger,Rockfish,Y,Gulf of the Farallones
55,GREENTSTRIPED ROCKFISH,Sebastes elongatus,Rockfish,Y,Gulf of the Farallones
55,HALFBANDED ROCKFISH,Sebastes semicinctus,Rockfish,Y,Gulf of the Farallones
55,MEXICAN ROCKFISH,Sebastes macdonaldi,Rockfish,Y,Gulf of the Farallones
55,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,A,Gulf of the Farallones
55,OLIVE ROCKFISH,Sebastes serranoides,Rockfish,Y,Gulf of the Farallones
55,PUGET SOUND ROCKFISH,Sebastes emphaeus,Rockfish,Y,Gulf of the Farallones
55,PYGMY ROCKFISH,Sebastes wilsoni,Rockfish,Y,Gulf of the Farallones
